beds,baths,size,zip_code,price,lot_sq_ft,bed_bath_diff,bed_bath_ratio,lot_size_ratio
3,1.0,970.0,98146,515000.0,12196.800000000001,2.0,3.0,12.574020618556702
3,2.5,1681.0,98126,610000.0,172933.2,0.5,1.2,102.87519333729924
2,2.0,1144.0,98107,769950.0,4850.0,0.0,1.0,4.239510489510489
4,3.5,2860.0,98199,1657500.0,5880.0,0.5,1.1428571428571428,2.055944055944056
3,2.5,3100.0,98112,2610000.0,4120.0,0.5,1.2,1.3290322580645162
4,3.5,2400.0,98103,1750000.0,3060.0,0.5,1.1428571428571428,1.275
3,2.5,2920.0,98133,985000.0,9918.0,0.5,1.2,3.3965753424657534
5,3.0,3450.0,98109,1981000.0,3920.0,2.0,1.6666666666666667,1.136231884057971
3,2.5,1330.0,98107,819999.0,936.0,0.5,1.2,0.7037593984962406
4,3.5,2440.0,98125,1185000.0,7200.0,0.5,1.1428571428571428,2.9508196721311477
3,3.5,1580.0,98144,950000.0,1312.0,-0.5,0.8571428571428571,0.830379746835443
3,2.0,2299.0,98199,1435000.0,6022.0,1.0,1.5,2.619399739016964
5,3.0,2360.0,98103,1240000.0,2833.0,2.0,1.6666666666666667,1.2004237288135593
4,3.0,1780.0,98117,1184000.0,5005.0,1.0,1.3333333333333333,2.811797752808989
3,2.0,2250.0,98105,2080000.0,8030.0,1.0,1.5,3.568888888888889
5,3.0,1900.0,98118,895000.0,8160.0,2.0,1.6666666666666667,4.294736842105263
5,2.5,3090.0,98105,1600000.0,6161.0,2.5,2.0,1.9938511326860842
5,6.5,6240.0,98115,3122000.0,6750.0,-1.5,0.7692307692307693,1.0817307692307692
2,1.0,770.0,98115,640000.0,5569.0,1.0,2.0,7.232467532467532
1,1.0,820.0,98121,590000.0,13503.6,0.0,1.0,16.46780487804878
3,2.0,1622.0,98125,692950.0,1521.0,1.0,1.5,0.937731196054254
2,1.0,1210.0,98144,725000.0,2000.0,1.0,2.0,1.6528925619834711
3,1.5,1240.0,98117,850000.0,5000.0,1.5,2.0,4.032258064516129
3,3.0,2080.0,98108,762000.0,2486.0,0.0,1.0,1.1951923076923077
2,2.0,875.0,98116,625000.0,898.0,0.0,1.0,1.0262857142857142
4,2.0,2425.0,98105,1295000.0,5500.0,2.0,2.0,2.268041237113402
4,2.5,1760.0,98144,925000.0,2670.0,1.5,1.6,1.5170454545454546
2,2.5,994.0,98136,670000.0,1388.0,-0.5,0.8,1.3963782696177063
1,1.0,515.0,98109,387000.0,57063.600000000006,0.0,1.0,110.80310679611651
3,3.5,1660.0,98144,765000.0,1228.0,-0.5,0.8571428571428571,0.7397590361445783
4,2.0,1730.0,98126,875000.0,7723.0,2.0,2.0,4.464161849710982
5,3.0,1790.0,98125,964000.0,10018.800000000001,2.0,1.6666666666666667,5.5970949720670395
2,2.0,1470.0,98126,718000.0,1094.0,0.0,1.0,0.7442176870748299
3,2.0,2440.0,98103,1000000.0,2700.0,1.0,1.5,1.1065573770491803
4,2.0,2880.0,98103,1485000.0,5000.0,2.0,2.0,1.7361111111111112
3,2.0,1678.0,98103,1160000.0,1191.0,1.0,1.5,0.7097735399284862
3,2.0,1400.0,98117,780000.0,1281.0,1.0,1.5,0.915
6,4.5,5200.0,98144,3050000.0,10890.0,1.5,1.3333333333333333,2.0942307692307693
4,3.0,2311.0,98115,1211000.0,6048.0,1.0,1.3333333333333333,2.6170488965815664
3,1.5,1060.0,98178,535000.0,6765.0,1.5,2.0,6.382075471698113
2,1.0,1150.0,98118,575000.0,7425.0,1.0,2.0,6.456521739130435
5,3.0,2580.0,98109,1500000.0,4462.0,2.0,1.6666666666666667,1.7294573643410853
4,3.5,3240.0,98105,2675000.0,5600.0,0.5,1.1428571428571428,1.728395061728395
5,3.5,3710.0,98199,2525000.0,5259.0,1.5,1.4285714285714286,1.4175202156334232
4,3.5,1632.0,98136,825000.0,13068.0,0.5,1.1428571428571428,8.007352941176471
6,7.0,4641.0,98112,1850000.0,5000.0,-1.0,0.8571428571428571,1.077354018530489
3,3.5,1846.0,98107,1170000.0,2250.0,-0.5,0.8571428571428571,1.2188515709642471
3,2.0,1240.0,98117,705000.0,5400.0,1.0,1.5,4.354838709677419
2,1.0,1760.0,98126,550000.0,4264.0,1.0,2.0,2.422727272727273
1,1.5,1285.0,98121,1250000.0,41817.6,-0.5,0.6666666666666666,32.54287937743191
4,2.5,3707.0,98177,2100000.0,8100.0,1.5,1.6,2.1850553007823037
3,2.0,1120.0,98106,600000.0,5518.0,1.0,1.5,4.926785714285714
6,5.0,3300.0,98105,3598950.0,6800.0,1.0,1.2,2.0606060606060606
3,2.0,2160.0,98115,825000.0,4590.0,1.0,1.5,2.125
2,1.0,1440.0,98146,488000.0,7080.0,1.0,2.0,4.916666666666667
5,2.0,2567.0,98144,1550000.0,4995.0,3.0,2.5,1.9458511881573821
3,2.0,1960.0,98103,865000.0,3300.0,1.0,1.5,1.683673469387755
5,3.0,2610.0,98109,1795000.0,2550.0,2.0,1.6666666666666667,0.9770114942528736
1,1.0,777.0,98146,244950.0,176853.59999999998,0.0,1.0,227.6108108108108
3,3.5,1590.0,98144,899000.0,1314.0,-0.5,0.8571428571428571,0.8264150943396227
3,1.5,1570.0,98117,975000.0,3880.0,1.5,2.0,2.4713375796178343
4,3.0,2440.0,98199,1850000.0,8556.0,1.0,1.3333333333333333,3.5065573770491802
4,4.0,3463.0,98112,2050000.0,4304.0,0.0,1.0,1.242853017614785
2,4.5,1840.0,98103,1049000.0,1500.0,-2.5,0.4444444444444444,0.8152173913043478
2,2.0,1554.0,98115,660000.0,400751.99999999994,0.0,1.0,257.88416988416986
2,1.0,950.0,98144,337000.0,4300.0,1.0,2.0,4.526315789473684
2,2.0,1371.0,98116,1295000.0,5480.0,0.0,1.0,3.9970824215900804
3,2.0,2040.0,98144,695000.0,4000.0,1.0,1.5,1.9607843137254901
4,2.5,2780.0,98136,1530000.0,8967.0,1.5,1.6,3.2255395683453236
5,3.5,3410.0,98115,1725000.0,5000.0,1.5,1.4285714285714286,1.466275659824047
2,1.5,2280.0,98144,650000.0,4000.0,0.5,1.3333333333333333,1.7543859649122806
3,2.0,2100.0,98168,510000.0,7800.0,1.0,1.5,3.7142857142857144
2,2.0,1101.0,98115,780000.0,1608.0,0.0,1.0,1.4604904632152589
3,1.5,1030.0,98125,739000.0,6086.0,1.5,2.0,5.90873786407767
2,2.0,1042.0,98144,630000.0,1615.0,0.0,1.0,1.5499040307101728
3,3.5,1740.0,98103,1020000.0,5000.0,-0.5,0.8571428571428571,2.8735632183908044
1,1.0,460.0,98108,1250000.0,8094.0,0.0,1.0,17.595652173913045
3,2.0,1540.0,98122,900000.0,993.0,1.0,1.5,0.6448051948051948
5,2.0,2800.0,98103,1200000.0,6250.0,3.0,2.5,2.232142857142857
3,3.5,2480.0,98122,1500000.0,5118.0,-0.5,0.8571428571428571,2.0637096774193546
5,3.0,2170.0,98168,740000.0,6650.0,2.0,1.6666666666666667,3.064516129032258
5,4.0,2447.0,98117,1500000.0,3100.0,1.0,1.25,1.26685737637924
3,2.0,2164.0,98117,800000.0,4000.0,1.0,1.5,1.8484288354898337
2,1.0,740.0,98126,553500.0,7500.0,1.0,2.0,10.135135135135135
3,2.5,2080.0,98116,1200000.0,5160.0,0.5,1.2,2.480769230769231
2,1.0,1800.0,98105,25000000.0,2613.0,1.0,2.0,1.4516666666666667
2,2.0,1180.0,98106,527000.0,792.0,0.0,1.0,0.6711864406779661
3,2.0,2020.0,98117,1625000.0,5525.0,1.0,1.5,2.735148514851485
3,3.5,1150.0,98103,625000.0,1199.0,-0.5,0.8571428571428571,1.0426086956521738
3,2.0,1220.0,98107,824900.0,43560.0,1.0,1.5,35.704918032786885
2,1.0,810.0,98146,435000.0,6400.0,1.0,2.0,7.901234567901234
1,1.0,696.0,98119,400000.0,17859.6,0.0,1.0,25.660344827586204
3,3.5,2030.0,98122,1200000.0,2500.0,-0.5,0.8571428571428571,1.2315270935960592
5,3.5,3930.0,98133,1800000.0,7650.0,1.5,1.4285714285714286,1.9465648854961832
5,2.0,2920.0,98117,1359000.0,7800.0,3.0,2.5,2.671232876712329
4,2.0,1460.0,98116,787500.0,5000.0,2.0,2.0,3.4246575342465753
4,1.5,2770.0,98119,850000.0,3038.0,2.5,2.6666666666666665,1.0967509025270759
3,3.5,1690.0,98103,965000.0,1444.0,-0.5,0.8571428571428571,0.8544378698224852
3,1.0,1170.0,98133,825000.0,8100.0,2.0,3.0,6.923076923076923
4,2.0,2370.0,98125,1125000.0,8775.0,2.0,2.0,3.7025316455696204
2,1.0,976.0,98106,475000.0,2064.0,1.0,2.0,2.1147540983606556
2,2.0,1040.0,98102,685000.0,12632.4,0.0,1.0,12.14653846153846
3,2.0,1711.0,98125,675500.0,1171.0,1.0,1.5,0.684395090590298
2,1.0,860.0,98125,675000.0,8280.0,1.0,2.0,9.627906976744185
1,1.0,704.0,98144,569000.0,43560.0,0.0,1.0,61.875
3,2.5,1790.0,98106,590000.0,5761.0,0.5,1.2,3.218435754189944
3,2.0,2140.0,98115,918000.0,7200.0,1.0,1.5,3.364485981308411
4,3.0,2040.0,98103,940000.0,6348.0,1.0,1.3333333333333333,3.111764705882353
3,2.0,1894.0,98144,697000.0,2340.0,1.0,1.5,1.235480464625132
4,2.5,2750.0,98112,1680000.0,5589.0,1.5,1.6,2.032363636363636
4,3.5,2900.0,98107,1600000.0,5040.0,0.5,1.1428571428571428,1.7379310344827585
2,1.0,670.0,98106,490000.0,4500.0,1.0,2.0,6.7164179104477615
4,2.5,2190.0,98136,1075000.0,4590.0,1.5,1.6,2.095890410958904
4,1.5,1810.0,98133,764000.0,9998.0,2.5,2.6666666666666665,5.523756906077348
3,3.0,1440.0,98144,1050000.0,5300.0,0.0,1.0,3.6805555555555554
3,2.0,2170.0,98178,560000.0,7920.0,1.0,1.5,3.6497695852534564
2,2.0,993.0,98103,709600.0,10454.4,0.0,1.0,10.52809667673716
3,3.5,1450.0,98115,835000.0,1020.0,-0.5,0.8571428571428571,0.7034482758620689
4,3.5,2336.0,98115,975000.0,2392.0,0.5,1.1428571428571428,1.023972602739726
4,3.0,2320.0,98112,1472500.0,4640.0,1.0,1.3333333333333333,2.0
3,2.0,1470.0,98106,600000.0,2226.0,1.0,1.5,1.5142857142857142
3,1.5,990.0,98122,775000.0,4500.0,1.5,2.0,4.545454545454546
4,3.0,2110.0,98115,1180000.0,7680.0,1.0,1.3333333333333333,3.639810426540284
3,1.0,1670.0,98136,731000.0,5500.0,2.0,3.0,3.2934131736526946
3,2.0,2060.0,98126,756110.0,5280.0,1.0,1.5,2.563106796116505
3,1.0,1920.0,98146,456000.0,7550.0,2.0,3.0,3.9322916666666665
3,2.5,2910.0,98109,1975000.0,5200.0,0.5,1.2,1.7869415807560138
2,1.5,912.0,98103,819980.0,43560.0,0.5,1.3333333333333333,47.76315789473684
2,2.5,1160.0,98103,850000.0,1332.0,-0.5,0.8,1.1482758620689655
3,1.0,2280.0,98116,1005000.0,6900.0,2.0,3.0,3.026315789473684
3,2.5,1515.0,98102,905000.0,1563.0,0.5,1.2,1.0316831683168317
3,2.5,2600.0,98146,875000.0,9100.0,0.5,1.2,3.5
3,2.0,1000.0,98122,710000.0,1916.0,1.0,1.5,1.916
2,1.0,672.0,98168,373000.0,12196.800000000001,1.0,2.0,18.150000000000002
3,2.0,2190.0,98106,840000.0,5000.0,1.0,1.5,2.2831050228310503
1,2.0,1517.0,98105,1350000.0,13939.2,-1.0,0.5,9.188661832564271
4,2.0,2160.0,98122,1400000.0,4000.0,2.0,2.0,1.8518518518518519
4,1.0,2290.0,98103,905000.0,2703.0,3.0,4.0,1.180349344978166
3,1.0,1920.0,98117,725000.0,9399.0,2.0,3.0,4.8953125
3,3.0,1540.0,98115,800000.0,1044.0,0.0,1.0,0.6779220779220779
2,1.5,1670.0,98117,1025000.0,5500.0,0.5,1.3333333333333333,3.2934131736526946
4,3.0,2700.0,98199,1100000.0,8360.0,1.0,1.3333333333333333,3.096296296296296
2,2.5,2282.0,98168,475000.0,119790.0,-0.5,0.8,52.49342681858019
7,3.5,4530.0,98103,2950000.0,5047.0,3.5,2.0,1.1141280353200882
3,2.0,1590.0,98117,880000.0,2500.0,1.0,1.5,1.5723270440251573
3,2.0,2840.0,98199,1400000.0,5196.0,1.0,1.5,1.8295774647887324
6,3.0,2350.0,98118,850000.0,8800.0,3.0,2.0,3.74468085106383
1,1.0,630.0,98104,335000.0,15245.999999999998,0.0,1.0,24.199999999999996
4,3.5,4350.0,98136,2000000.0,7000.0,0.5,1.1428571428571428,1.6091954022988506
1,3.0,1730.0,98118,750000.0,5500.0,-2.0,0.3333333333333333,3.179190751445087
3,2.0,1684.0,98117,870000.0,1395.0,1.0,1.5,0.8283847980997625
3,2.5,2040.0,98136,1200000.0,3298.0,0.5,1.2,1.6166666666666667
2,2.0,1057.0,98105,599900.0,12196.800000000001,0.0,1.0,11.539072847682121
3,2.0,2256.0,98119,1370000.0,3500.0,1.0,1.5,1.551418439716312
4,2.0,1900.0,98118,670000.0,5350.0,2.0,2.0,2.8157894736842106
2,1.0,760.0,98115,775000.0,8686.0,1.0,2.0,11.428947368421053
2,1.0,780.0,98146,395000.0,6860.0,1.0,2.0,8.794871794871796
4,3.0,3020.0,98106,1499000.0,3254.0,1.0,1.3333333333333333,1.0774834437086094
1,2.5,2220.0,98103,1200000.0,2519.0,-1.5,0.4,1.1346846846846848
4,2.0,1530.0,98118,645000.0,8782.0,2.0,2.0,5.739869281045752
2,1.0,850.0,98118,580000.0,6000.0,1.0,2.0,7.0588235294117645
3,2.5,1860.0,98136,1050000.0,7992.0,0.5,1.2,4.296774193548387
2,2.0,980.0,98118,849950.0,3000.0,0.0,1.0,3.061224489795918
3,2.0,1470.0,98107,933500.0,1348.0,1.0,1.5,0.9170068027210885
2,1.0,980.0,98144,598000.0,2226.0,1.0,2.0,2.2714285714285714
3,1.0,996.0,98125,560000.0,2588.0,2.0,3.0,2.5983935742971886
1,1.0,980.0,98106,485000.0,3700.0,0.0,1.0,3.7755102040816326
4,1.5,2380.0,98117,937000.0,5500.0,2.5,2.6666666666666665,2.310924369747899
2,2.0,2470.0,98102,1525000.0,4800.0,0.0,1.0,1.94331983805668
4,4.0,2120.0,98136,900000.0,6000.0,0.0,1.0,2.830188679245283
2,2.5,840.0,98115,720000.0,2891.0,-0.5,0.8,3.441666666666667
4,5.0,1910.0,98177,800000.0,6750.0,-1.0,0.8,3.5340314136125652
2,1.0,1380.0,98106,640000.0,6613.0,1.0,2.0,4.792028985507247
4,5.0,2390.0,98117,1500000.0,6156.0,-1.0,0.8,2.5757322175732216
4,3.0,2840.0,98122,1399990.0,4550.0,1.0,1.3333333333333333,1.602112676056338
3,3.5,2996.0,98115,2050000.0,5219.0,-0.5,0.8571428571428571,1.7419893190921227
5,3.5,5020.0,98126,1550000.0,5880.0,1.5,1.4285714285714286,1.1713147410358566
3,2.0,1498.0,98122,935000.0,1238.0,1.0,1.5,0.8264352469959947
2,1.0,711.0,98107,485000.0,5011.0,1.0,2.0,7.047819971870605
4,3.0,2740.0,98115,1220000.0,5616.0,1.0,1.3333333333333333,2.0496350364963503
3,2.0,1328.0,98103,920000.0,859.0,1.0,1.5,0.6468373493975904
2,2.0,1332.0,98199,845000.0,1101.0,0.0,1.0,0.8265765765765766
3,2.0,2020.0,98117,840000.0,6397.0,1.0,1.5,3.1668316831683168
2,2.0,1546.0,98108,669000.0,1368.0,0.0,1.0,0.8848641655886158
4,3.0,2970.0,98118,720000.0,7350.0,1.0,1.3333333333333333,2.474747474747475
3,3.5,1615.0,98133,796000.0,43560.0,-0.5,0.8571428571428571,26.972136222910216
2,2.0,1170.0,98144,625000.0,588.0,0.0,1.0,0.5025641025641026
3,2.0,1350.0,98136,722500.0,1056.0,1.0,1.5,0.7822222222222223
2,2.0,1143.0,98107,689900.0,672.0,0.0,1.0,0.5879265091863517
3,2.5,1220.0,98109,900000.0,1095.0,0.5,1.2,0.8975409836065574
4,1.5,2100.0,98199,875000.0,6532.0,2.5,2.6666666666666665,3.1104761904761906
4,1.5,3200.0,98117,1290000.0,5508.0,2.5,2.6666666666666665,1.72125
3,2.0,2930.0,98146,775000.0,30491.999999999996,1.0,1.5,10.406825938566552
4,4.0,2550.0,98117,1550000.0,5300.0,0.0,1.0,2.0784313725490198
2,2.0,789.0,98107,475000.0,11761.2,0.0,1.0,14.906463878326997
3,3.0,2546.0,98109,1810000.0,3600.0,0.0,1.0,1.4139827179890023
2,1.0,680.0,98146,565000.0,8382.0,1.0,2.0,12.326470588235294
2,1.5,1000.0,98117,640000.0,1000.0,0.5,1.3333333333333333,1.0
3,2.0,1676.0,98115,840000.0,4828.0,1.0,1.5,2.880668257756563
1,1.0,750.0,98116,725000.0,5750.0,0.0,1.0,7.666666666666667
4,2.0,3220.0,98177,2000000.0,7800.0,2.0,2.0,2.422360248447205
2,2.0,2340.0,98105,1398000.0,6802.0,0.0,1.0,2.9068376068376067
5,3.0,4040.0,98105,1650000.0,4320.0,2.0,1.6666666666666667,1.0693069306930694
2,1.0,990.0,98108,455000.0,4800.0,1.0,2.0,4.848484848484849
4,4.0,2850.0,98105,1755000.0,4900.0,0.0,1.0,1.719298245614035
4,2.5,1620.0,98126,849950.0,6120.0,1.5,1.6,3.7777777777777777
2,1.0,1240.0,98116,656500.0,4317.0,1.0,2.0,3.481451612903226
3,2.5,1620.0,98112,935000.0,1377.0,0.5,1.2,0.85
3,3.0,1608.0,98126,625000.0,2039.0,0.0,1.0,1.2680348258706469
4,1.0,1530.0,98117,740000.0,6250.0,3.0,4.0,4.084967320261438
4,2.0,2270.0,98119,1335000.0,3600.0,2.0,2.0,1.5859030837004404
2,1.0,1180.0,98122,677000.0,1560.0,1.0,2.0,1.3220338983050848
1,1.0,672.0,98107,464000.0,23522.4,0.0,1.0,35.00357142857143
3,1.5,998.0,98117,610000.0,904.0,1.5,2.0,0.905811623246493
4,2.0,2220.0,98144,740000.0,5775.0,2.0,2.0,2.6013513513513513
1,1.0,700.0,98119,405000.0,17859.6,0.0,1.0,25.513714285714283
7,6.0,7636.0,98103,2225000.0,8625.0,1.0,1.1666666666666667,1.1295180722891567
4,5.5,3530.0,98118,1550000.0,19166.4,-1.5,0.7272727272727273,5.42957507082153
3,2.0,1620.0,98117,675000.0,3840.0,1.0,1.5,2.3703703703703702
4,3.0,1620.0,98117,950000.0,3380.0,1.0,1.3333333333333333,2.0864197530864197
4,3.5,2600.0,98108,1060000.0,4101.0,0.5,1.1428571428571428,1.5773076923076923
3,2.0,1960.0,98115,900000.0,6138.0,1.0,1.5,3.1316326530612244
2,2.0,950.0,98106,395000.0,29620.800000000003,0.0,1.0,31.179789473684213
2,2.0,1410.0,98112,880000.0,10890.0,0.0,1.0,7.723404255319149
2,1.5,1022.0,98144,729000.0,43560.0,0.5,1.3333333333333333,42.62230919765166
4,2.0,2840.0,98126,1175000.0,5750.0,2.0,2.0,2.0246478873239435
5,2.0,1920.0,98118,739000.0,4173.0,3.0,2.5,2.1734375
3,3.5,3880.0,98199,2500000.0,12632.4,-0.5,0.8571428571428571,3.2557731958762886
3,2.0,1010.0,98106,650000.0,6300.0,1.0,1.5,6.237623762376238
6,4.0,3300.0,98103,1237500.0,3810.0,2.0,1.5,1.1545454545454545
3,1.0,1070.0,98178,580000.0,6567.0,2.0,3.0,6.1373831775700936
3,1.0,1270.0,98117,1050000.0,7140.0,2.0,3.0,5.622047244094488
3,2.0,1413.0,98103,1099970.0,43560.0,1.0,1.5,30.828025477707005
3,2.5,1820.0,98115,1030000.0,3090.0,0.5,1.2,1.6978021978021978
3,3.5,3290.0,98126,1400000.0,7338.0,-0.5,0.8571428571428571,2.2303951367781156
2,2.0,1391.0,98115,672500.0,1049.0,0.0,1.0,0.7541337167505392
2,2.0,1372.0,98125,649950.0,900.0,0.0,1.0,0.6559766763848397
2,1.5,960.0,98199,515000.0,8057.0,0.5,1.3333333333333333,8.392708333333333
3,2.5,1890.0,98144,699000.0,1097.0,0.5,1.2,0.5804232804232804
4,3.0,2230.0,98115,1150000.0,6700.0,1.0,1.3333333333333333,3.004484304932735
4,2.0,1820.0,98117,760000.0,5600.0,2.0,2.0,3.076923076923077
8,4.5,3600.0,98105,1500000.0,4360.0,3.5,1.7777777777777777,1.211111111111111
2,2.5,1305.0,98116,770000.0,2044.0,-0.5,0.8,1.5662835249042146
3,2.0,1840.0,98117,959630.0,3880.0,1.0,1.5,2.108695652173913
2,2.5,1040.0,98117,705000.0,990.0,-0.5,0.8,0.9519230769230769
4,2.5,3198.0,98103,1712000.0,5000.0,1.5,1.6,1.5634771732332708
2,2.5,950.0,98107,675000.0,1500.0,-0.5,0.8,1.5789473684210527
3,1.0,1050.0,98117,835000.0,4080.0,2.0,3.0,3.8857142857142857
3,1.0,860.0,98178,425000.0,8054.0,2.0,3.0,9.365116279069767
4,3.0,1890.0,98144,699000.0,1097.0,1.0,1.3333333333333333,0.5804232804232804
2,2.5,1138.0,98126,515000.0,172933.2,-0.5,0.8,151.96239015817224
4,2.0,1830.0,98146,535000.0,9920.0,2.0,2.0,5.420765027322404
2,1.0,1980.0,98144,699950.0,2295.0,1.0,2.0,1.1590909090909092
3,5.5,1730.0,98105,850000.0,1766.0,-2.5,0.5454545454545454,1.0208092485549134
3,3.0,2462.0,98117,915000.0,2272.0,0.0,1.0,0.9228269699431356
3,3.5,1300.0,98106,583000.0,1994.0,-0.5,0.8571428571428571,1.5338461538461539
4,2.0,1550.0,98103,1325000.0,6000.0,2.0,2.0,3.870967741935484
3,3.5,1679.0,98126,689000.0,43560.0,-0.5,0.8571428571428571,25.94401429422275
3,1.0,1220.0,98116,680000.0,5850.0,2.0,3.0,4.795081967213115
3,1.5,1540.0,98178,535000.0,8505.0,1.5,2.0,5.5227272727272725
3,2.0,1520.0,98116,916500.0,2185.0,1.0,1.5,1.4375
3,1.0,1320.0,98168,529000.0,6250.0,2.0,3.0,4.734848484848484
2,1.0,1290.0,98103,640000.0,1875.0,1.0,2.0,1.4534883720930232
3,2.5,1870.0,98117,890000.0,837.0,0.5,1.2,0.4475935828877005
3,3.5,1762.0,98102,1000000.0,1494.0,-0.5,0.8571428571428571,0.8479001135073779
3,1.0,1240.0,98118,531000.0,4842.0,2.0,3.0,3.9048387096774193
3,1.5,1307.0,98125,650000.0,1362.0,1.5,2.0,1.042081101759755
2,1.5,1070.0,98103,849950.0,1569.0,0.5,1.3333333333333333,1.466355140186916
2,1.0,1820.0,98125,1037300.0,7500.0,1.0,2.0,4.1208791208791204
3,2.0,1790.0,98115,900000.0,4080.0,1.0,1.5,2.2793296089385473
5,3.5,3700.0,98119,2050000.0,5520.0,1.5,1.4285714285714286,1.491891891891892
4,3.5,3340.0,98144,2100000.0,6300.0,0.5,1.1428571428571428,1.8862275449101797
4,2.5,2250.0,98106,924900.0,7650.0,1.5,1.6,3.4
3,2.0,1799.0,98103,940000.0,1471.0,1.0,1.5,0.8176764869371873
5,2.5,4639.0,98112,3350000.0,8036.0,2.5,2.0,1.7322698857512395
3,1.0,1810.0,98178,512000.0,10454.4,2.0,3.0,5.775911602209945
3,2.0,2120.0,98117,1345000.0,6009.0,1.0,1.5,2.834433962264151
1,1.0,616.0,98101,399900.0,15245.999999999998,0.0,1.0,24.749999999999996
6,6.0,1780.0,98168,733500.0,7900.0,0.0,1.0,4.438202247191011
4,2.0,2630.0,98115,1350000.0,8750.0,2.0,2.0,3.326996197718631
5,3.0,3060.0,98116,950000.0,6250.0,2.0,1.6666666666666667,2.042483660130719
3,2.0,2700.0,98178,734000.0,16117.199999999999,1.0,1.5,5.969333333333333
5,4.0,2030.0,98144,670000.0,6000.0,1.0,1.25,2.955665024630542
3,2.5,1620.0,98122,770000.0,1423.0,0.5,1.2,0.8783950617283951
5,4.5,5704.0,98119,4000000.0,7200.0,0.5,1.1111111111111112,1.262272089761571
2,1.0,700.0,98117,800000.0,4000.0,1.0,2.0,5.714285714285714
2,3.0,1260.0,98117,770000.0,3920.0,-1.0,0.6666666666666666,3.111111111111111
4,2.0,1770.0,98115,1425000.0,3920.0,2.0,2.0,2.214689265536723
4,2.5,1812.0,98136,825000.0,1632.0,1.5,1.6,0.9006622516556292
2,2.0,840.0,98144,725000.0,1177.0,0.0,1.0,1.401190476190476
3,2.0,2100.0,98136,845000.0,7800.0,1.0,1.5,3.7142857142857144
5,3.0,2550.0,98125,1450000.0,9192.0,2.0,1.6666666666666667,3.604705882352941
3,2.5,2198.0,98144,1675000.0,2621.0,0.5,1.2,1.1924476797088261
2,1.0,770.0,98125,620000.0,6501.0,1.0,2.0,8.442857142857143
2,2.0,1150.0,98107,725000.0,2462.0,0.0,1.0,2.1408695652173915
3,2.0,2330.0,98103,1098000.0,5280.0,1.0,1.5,2.2660944206008584
5,4.5,4693.0,98122,2650000.0,10454.4,0.5,1.1111111111111112,2.2276582143618153
3,3.0,1790.0,98125,755000.0,7286.0,0.0,1.0,4.070391061452514
4,3.5,2960.0,98103,1700000.0,4500.0,0.5,1.1428571428571428,1.5202702702702702
2,2.0,1391.0,98109,860000.0,14810.400000000001,0.0,1.0,10.64730409777139
3,2.0,1160.0,98178,566000.0,7500.0,1.0,1.5,6.4655172413793105
4,2.0,2570.0,98103,1495000.0,4800.0,2.0,2.0,1.867704280155642
3,2.0,1611.0,98107,915000.0,4648.0,1.0,1.5,2.8851644941030417
4,2.5,2474.0,98115,1725000.0,2970.0,1.5,1.6,1.2004850444624091
3,2.0,1300.0,98144,778000.0,2997.0,1.0,1.5,2.3053846153846154
2,2.5,840.0,98144,620000.0,1224.0,-0.5,0.8,1.457142857142857
2,2.0,1100.0,98107,749000.0,698.0,0.0,1.0,0.6345454545454545
3,2.5,2730.0,98122,1199000.0,3000.0,0.5,1.2,1.098901098901099
3,3.0,1650.0,98103,950000.0,1622.0,0.0,1.0,0.983030303030303
3,3.0,1650.0,98103,974999.0,1376.0,0.0,1.0,0.833939393939394
4,1.0,1850.0,98118,600000.0,4500.0,3.0,4.0,2.4324324324324325
5,3.5,4050.0,98119,2895000.0,3600.0,1.5,1.4285714285714286,0.8888888888888888
1,1.0,865.0,98112,712500.0,54885.6,0.0,1.0,63.45156069364162
3,3.0,1790.0,98109,1325000.0,7080.0,0.0,1.0,3.9553072625698324
5,3.0,2020.0,98119,899000.0,6000.0,2.0,1.6666666666666667,2.9702970297029703
3,1.5,1280.0,98144,750000.0,4000.0,1.5,2.0,3.125
4,2.0,1630.0,98116,942000.0,4982.0,2.0,2.0,3.056441717791411
3,3.5,1460.0,98117,740000.0,1200.0,-0.5,0.8571428571428571,0.821917808219178
3,2.0,1210.0,98103,875000.0,1374.0,1.0,1.5,1.1355371900826445
4,2.0,2080.0,98116,1098000.0,5250.0,2.0,2.0,2.5240384615384617
4,2.0,3542.0,98144,1150000.0,5000.0,2.0,2.0,1.411631846414455
3,1.5,2200.0,98117,860000.0,4800.0,1.5,2.0,2.1818181818181817
2,2.5,1169.0,98117,615000.0,1092.0,-0.5,0.8,0.9341317365269461
2,1.0,1770.0,98103,926000.0,4800.0,1.0,2.0,2.711864406779661
4,2.0,1641.0,98118,538800.0,6122.0,2.0,2.0,3.7306520414381477
2,1.5,860.0,98122,734950.0,1154.0,0.5,1.3333333333333333,1.341860465116279
4,3.5,4990.0,98112,4815000.0,10890.0,0.5,1.1428571428571428,2.182364729458918
3,2.0,1749.0,98125,699950.0,1149.0,1.0,1.5,0.6569468267581475
3,4.0,1580.0,98144,825000.0,1086.0,-1.0,0.75,0.6873417721518987
3,2.5,2340.0,98177,1900000.0,8000.0,0.5,1.2,3.4188034188034186
6,3.0,2440.0,98144,925000.0,8000.0,3.0,2.0,3.278688524590164
